Sector,Pressure,Ecological Characteristic,Overlap,Frequency,DoI,Resilience,Persistence,Checked,Extrap,Confidence,Review Panel notes and amendments,Amendments,Comments from original assessment,Overlap Score,Frequency Score,DoI Score,Resilience Score,Persistence Score
Navigational Dredging,Organic Matter,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Organic Matter,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Organic Matter,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Organic Matter,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Organic Matter,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Organic Matter,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Organic Matter,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Organic Matter,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Organic Matter,Shallow Mud,S,O,A,M,L,Y,,,"Freq R-O, ","Persistence changed from M - L - consistency. DoI - C-A, doenst build over time, Resilience, M-H, consitency",,0.03,0.33,1,0.06,0.06
Navigational Dredging,Organic Matter,Shallow Sediment,S,O,A,M,L,Y,,,Freq R-O,"Persistence changed from M - L, Resilience M-H- consistency. DoI - C-A, doesnt progress with time",,0.03,0.33,1,0.06,0.01
Navigational Dredging,Organic Matter,Shallow Rock & Reef,S,O,A,M,L,Y,,,Freq R-O,Persistence changed from M - L - consistency. DoI C-A,REGENERATION OF LABILE ORGANIC CAUSING A DRAMATIC SHIFT IN COMMUNITY STRUCTURE AND FUNCTION,0.03,0.33,1,0.06,0.01
Navigational Dredging,Organic Matter,Littoral Sediment,S,O,L,M,L,Y,,,"Freq R-O, DoI A-L","DoI - C-A, doesnt progress with time",resuspension of organic materials,0.03,0.33,0.01,0.06,0.01
Navigational Dredging,Organic Matter,Littoral Rock & Reef,S,O,L,M,L,Y,,,"Freq R-O, DoI A-L","DoI C-A. Persistence changed from M - L - consistency, Resilience M-H - highly resilsent environment. ",resuspension of organic material,0.03,0.33,0.01,0.06,0.01
Navigational Dredging,pH Changes,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Seals,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Shallow Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,pH Changes,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Navigational Dredging,pH Changes,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Pelagic Elasmobranch,NO,,,,,,,,,,"channels obstructions/barriers (both coastal and upstream) affecting flow regime, mobile spp avoidance",0,0,0,0,0
Navigational Dredging,Salinity Regime,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime, Reptiles ,NO,,,,,,,,,,"channels obstructions/barriers (both coastal and upstream) affecting flow regime, mobile spp avoidance",0,0,0,0,0
Navigational Dredging,Salinity Regime,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Pelagic Fish,NO,,,,,,,,,,"channels obstructions/barriers (both coastal and upstream) affecting flow regime, mobile spp avoidance",0,0,0,0,0
Navigational Dredging,Salinity Regime,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Seals,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Toothed Whales,NO,,,,,,,,,,"channels obstructions/barriers (both coastal and upstream) affecting flow regime, mobile spp avoidance",0,0,0,0,0
Navigational Dredging,Salinity Regime,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Salinity Regime,Demersal Elasmobranch,S,R,L,L,L,Y,Y,,"DoI C-L, unlikely to cause mass mortality","Persist - M-L, return >2yr after cessation","channels obstructions/barriers (both coastal and upstream) affecting flow regime, mobile spp avoidance",0.03,0.08,0.01,0.55,0.01
Navigational Dredging,Salinity Regime,Cephalopods,S,R,L,M,L,Y,Y,,"DoI C-L, unlikely to cause mass mortality","Persist - M-L, return >2yr after cessation","chanelisation and changes, inshore spawning and nursery grounds",0.03,0.08,0.01,0.06,0.01
Navigational Dredging,Salinity Regime,Demersal Fish,S,R,L,M,L,Y,Y,,"DoI C-L, unlikely to cause mass mortality","Persist - M-L, return >2yr after cessation","channels obstructions/barriers (both coastal and upstream) affecting flow regime, mobile spp avoidance",0.03,0.08,0.01,0.06,0.01
Navigational Dredging,Salinity Regime,Shallow Mud,S,R,A,M,L,Y,,,"Rare even though activity is generally occassional, as rare that Nav Dredge will actually cause a shift in salinity regime. DoI C-A. ","Persist - M-L, return >2yr after cessation",,0.03,0.08,1,0.06,0.01
Navigational Dredging,Salinity Regime,Shallow Sediment,S,R,A,M,L,Y,,,"Rare even though activity is generally occassional, as rare that Nav Dredge will actually cause a shift in salinity regime. DoI C-A. ","Persist - M-L, return >2yr after cessation",POTENTIAL FOR DRAMATIC SHIFT IN SALINITY / TIDAL REGIMES/ FRESHWATER INPUTS,0.03,0.08,1,0.06,0.01
Navigational Dredging,Salinity Regime,Shallow Rock & Reef,S,R,A,M,L,Y,,,"Rare even though activity is generally occassional, as rare that Nav Dredge will actually cause a shift in salinity regime. DoI C-A. ","Persist - M-L, return >2yr after cessation",POTENTIAL FOR DRAMATIC SHIFT IN SALINITY / TIDAL REGIMES/ FRESHWATER INPUTS,0.03,0.08,1,0.06,0.01
Navigational Dredging,Salinity Regime,Littoral Sediment,S,R,A,M,L,Y,,,DoI C-A,"Persist M-L, return <2yr after cessation",Upstream chanelisation,0.03,0.08,1,0.06,0.01
Navigational Dredging,Salinity Regime,Littoral Rock & Reef,S,R,A,M,L,Y,,,,"Persist - M-L, return >2yr after cessation",channelisation especially of upper esturine areas.,0.03,0.08,1,0.06,0.01
Navigational Dredging,Sealing,Demersal Elasmobranch,S,R,L,L,L,Y,,,,Persistence after stop dredging is low - certainly not higher sealing than structures. Resilience changed from M to H to fit with this impact in this habitat from other sectors - and mobile species can move away from effect. DoI also low due to mobile species nature,Loss of habitat,0.03,0.08,0.01,0.55,0.01
Navigational Dredging,Sealing,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing, Reptiles ,NO,,,,,,,,,REMOVED: Pelagic spp,Loss of habitat,0,0,0,0,0
Navigational Dredging,Sealing,Cephalopods,S,R,L,M,L,Y,,,,Persistence after stop dredging is low - certainly not higher sealing than structures. Resilience changed from M to H to fit with this impact in this habitat from other sectors - and mobile species can move away from effect. DoI also low due to mobile species nature,Loss of habitat merobenthic only,0.03,0.08,0.01,0.06,0.01
Navigational Dredging,Sealing,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Demersal Fish,S,R,L,M,L,Y,,,,Persistence after stop dredging is low - certainly not higher sealing than structures. Resilience changed from M to H to fit with this impact in this habitat from other sectors - and mobile species can move away from effect. DoI also low due to mobile species nature,Loss of habitat,0.03,0.08,0.01,0.06,0.01
Navigational Dredging,Sealing,Seabirds,S,R,L,M,L,Y,,,,"Resil: M-H (>2) Persistence M-L: If pressure removed, persistence is low (ie, no more sealing)",Loss of habitat,0.03,0.08,0.01,0.06,0.01
Navigational Dredging,Sealing,Seals,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Sealing,Shallow Mud,S,O,A,M,L,Y,,,Freq R-O,Persistence after stop dredging is low - certainly not higher sealing than structures,,0.03,0.33,1,0.06,0.01
Navigational Dredging,Sealing,Shallow Sediment,S,O,A,M,L,Y,,,Freq R-O,Persistence after stop dredging is low - certainly not higher sealing than structures,,0.03,0.33,1,0.06,0.01
Navigational Dredging,Sealing,Shallow Rock & Reef,S,O,A,M,L,Y,,,Freq R-O,Persistence after stop dredging is low - no further sealing occurs. certainly not higher sealing than structures,,0.03,0.33,1,0.06,0.01
Navigational Dredging,Sealing,Littoral Sediment,S,R,A,M,L,Y,,,,Persistence after stop dredging is low - certainly not higher sealing than structures. Resilience changed from M to H to fit with this impact in this habitat from other sectors,0,0.03,0.08,1,0.06,0.01
Navigational Dredging,Sealing,Littoral Rock & Reef,S,R,A,M,L,Y,,,,"Persistence after stop dredging is low - certainly not higher sealing than structures. Resilience changed L-M, although L may be relevant across the board, M has been assigned most often - consistency  ",removal of interdal reef or biogenic (mussel beds Boyne and Lough Swilly?),0.03,0.08,1,0.06,0.01
Navigational Dredging,Siltation,Demersal Elasmobranch,S,R,L,L,L,Y,,,,,,0.03,0.08,0.01,0.55,0.01
Navigational Dredging,Siltation,Pelagic Elasmobranch,S,R,L,L,L,Y,,,,,,0.03,0.08,0.01,0.55,0.01
Navigational Dredging,Siltation,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Cephalopods,S,R,L,M,L,Y,,,,,,0.03,0.08,0.01,0.06,0.01
Navigational Dredging,Siltation,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Demersal Fish,S,R,L,M,L,Y,,,,,,0.03,0.08,0.01,0.06,0.01
Navigational Dredging,Siltation,Pelagic Fish,S,R,L,M,L,Y,,,,,,0.03,0.08,0.01,0.06,0.01
Navigational Dredging,Siltation,Seabirds,S,R,L,M,L,Y,,,,,local pop of diving wading birds,0.03,0.08,0.01,0.06,0.01
Navigational Dredging,Siltation,Seals,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Coastal Pelagic,S,R,L,H,L,Y,,,,,Dredging (3-5yr plan),0.03,0.08,0.01,0.01,0.01
Navigational Dredging,Siltation,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Siltation,Shallow Mud,S,O,A,M,L,Y,,,Freq R-O,DoI changed L-A - causes drastic but short term siltation changes,,0.03,0.33,1,0.06,0.01
Navigational Dredging,Siltation,Shallow Sediment,S,O,A,M,L,Y,,,Freq R-O,DoI changed L-A - causes drastic but short term siltation changes,,0.03,0.33,1,0.06,0.01
Navigational Dredging,Siltation,Shallow Rock & Reef,S,O,A,M,L,Y,,,Freq R-O,DoI changed L-A - causes drastic but short term siltation changes,,0.03,0.33,1,0.06,0.01
Navigational Dredging,Siltation,Littoral Sediment,S,O,L,M,L,Y,,,"Freq R-O, DoI A-L",Changed from C- A - doesnt progresively get worse,During operations,0.03,0.33,0.01,0.06,0.01
Navigational Dredging,Siltation,Littoral Rock & Reef,S,O,L,M,L,Y,,,"Freq R-O, DoI A-L",,,0.03,0.33,0.01,0.06,0.01
Navigational Dredging,Smothering,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Seals,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Smothering,Shallow Mud,S,O,A,M,L,Y,,,Freq R-O,"Persistence, M-L, consistency. Resilience M-H, consistency. DoI C-A, impacts immediate",,0.03,0.33,1,0.06,0.01
Navigational Dredging,Smothering,Shallow Sediment,S,O,A,M,L,Y,,,Freq R-O,"Resist M-H, match littoral, and shallow mud.Persistence, M-L, consistency",,0.03,0.33,1,0.06,0.01
Navigational Dredging,Smothering,Shallow Rock & Reef,S,O,A,M,M,Y,,,Freq R-O,,"SPOIL DUMPING, PLUMES OF DISTURBED SEDIMENTS SETTLEING AND SMOTHERING",0.03,0.33,1,0.06,0.06
Navigational Dredging,Smothering,Littoral Sediment,S,R,A,M,L,Y,,,,"DoI L-A, where occurs, impacts immediate",during operations,0.03,0.08,1,0.06,0.01
Navigational Dredging,Smothering,Littoral Rock & Reef,S,R,A,M,L,Y,,,,"Persistence M-L, high energy, wash out sediment etc",,0.03,0.08,1,0.06,0.01
Navigational Dredging,Species Extraction,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Seals,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Species Extraction,Shallow Rock & Reef,NO,,,,,,,,,ADDED: Not selective - incidental,Removal of mussel beds in certain sited Boyne Swilly etc,0,0,0,0,0
Navigational Dredging,Species Extraction,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Navigational Dredging,Species Extraction,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Demersal Elasmobranch,S,R,L,L,M,Y,Y,L,Extrap from fish on request of panel. DoI C-L,,,0.03,0.08,0.01,0.55,0.06
Navigational Dredging,Synthetic Compounds,Pelagic Elasmobranch,S,R,L,L,M,Y,Y,L,"Extrap from demersal on request from panel. DoI C-L, Resil L-M",,,0.03,0.08,0.01,0.55,0.06
Navigational Dredging,Synthetic Compounds, Reptiles ,NO,,,,,Y,Y,,Extrapolated from panel,"Resil M-L, low turnover times in reptiles",,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Cephalopods,S,R,L,M,M,Y,,L,"Extrap from demersal on request from panel.DoI C-L, ",Resil L-M; average life span c.2 years.,,0.03,0.08,0.01,0.06,0.06
Navigational Dredging,Synthetic Compounds,Demersal Fish,S,R,L,M,M,Y,,L,DoI C-L,,,0.03,0.08,0.01,0.06,0.06
Navigational Dredging,Synthetic Compounds,Pelagic Fish,S,R,L,M,M,Y,Y,L,"Extrap from demersal on request from panel. DoI C-L, Resil L-M",,,0.03,0.08,0.01,0.06,0.06
Navigational Dredging,Synthetic Compounds,Seabirds,S,R,L,M,M,Y,Y,L,"DoI C-L (in line with other biota), Resil L-M in line with turnover times",,,0.03,0.08,0.01,0.06,0.06
Navigational Dredging,Synthetic Compounds,Seals,NO,,,,,Y,Y,,Extrapolated from panel,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Toothed Whales,NO,,,,,Y,Y,,Extrapolated from panel,,,0,0,0,0,0
Navigational Dredging,Synthetic Compounds,Coastal Pelagic,S,R,L,H,L,Y,,L,Resil M-H,Persist M-L in pelagics. Resil L-M ,Dredging (3-5yr plan),0.03,0.08,0.01,0.01,0.01
Navigational Dredging,Synthetic Compounds,Shallow Mud,S,O,C,M,H,Y,,L,"Freq R-O, DoI L-C (resuspension) Persist M-H (dredge from TBT rich areas)","Resil H-M, bioaccumulation.",,0.03,0.33,0.13,0.06,0.55
Navigational Dredging,Synthetic Compounds,Shallow Sediment,S,O,C,M,H,Y,,L,"Freq R-O, DoI L-C (resuspension) Persist H - (dredge from TBT rich areas)","Resil H-M, bioaccumulation. Persist (L&M) - M",REMOBILSATION OF POLLUNANTS,0.03,0.33,0.13,0.06,0.55
Navigational Dredging,Synthetic Compounds,Shallow Rock & Reef,S,O,L,M,M,Y,,L,"Freq R-O (DoI C-L, Persist M not H as dynamic - washes off and Nav dredge does not occur over rock reef)",,AS ABOVE,0.03,0.33,0.01,0.06,0.06
